case_id;activity;timestamp;Office;resource;Salary;Contract Type;Department;Seniority
ID_0903;Job Offer Initially Accepted;26/02/2021 18:42;New York;Data Scientist;115292;Full-Time;Data Science;Junior
ID_0903;Candidate Withdraws Post-Acceptance;27/02/2021 18:42;New York;Data Scientist;115292;Full-Time;Data Science;Junior
ID_0903;Position Reopened;28/02/2021 18:42;New York;Data Scientist;115292;Full-Time;Data Science;Junior
ID_0904;Job Posting;08/09/2021 11:22;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Application Submission;14/09/2021 23:47;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Candidate Screening;16/09/2021 0:51;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Interview Process;18/09/2021 15:19;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Job Offer Extended;27/09/2021 13:05;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Job Offer Accepted;30/09/2021 7:42;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Onboarding Initiated;06/10/2021 8:22;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Completion of Onboarding;13/10/2021 4:29;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Performance Evaluation;18/06/2023 15:35;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Promotion/Salary Adjustment;02/07/2023 6:37;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Learning and Development Program;13/07/2023 2:04;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Annual Performance Review;27/08/2023 6:22;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0904;Offboarding/Retirement;08/09/2023 18:18;Tokyo;Product Manager;101379;Full-Time;Product Management;Junior
ID_0905;Job Posting;27/01/2021 23:03;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Application Submission;02/02/2021 5:12;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Candidate Screening;02/02/2021 10:58;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Interview Process;06/02/2021 9:20;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Job Offer Extended;15/02/2021 5:45;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Job Offer Accepted;17/02/2021 22:23;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Onboarding Initiated;23/02/2021 13:57;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Completion of Onboarding;02/03/2021 12:39;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Performance Evaluation;26/11/2021 8:43;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Learning and Development Program;09/12/2021 4:47;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Non-compliance with Training Attendance;16/02/2022 3:21;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Follow-up Training Program;17/02/2022 3:21;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Annual Performance Review;18/02/2022 3:21;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0905;Offboarding/Retirement;26/02/2022 8:16;Chicago;Product Manager;142089;Full-Time;Product Management;Senior
ID_0906;Job Posting;11/02/2021 4:30;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Application Submission;14/02/2021 6:02;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Candidate Screening;15/02/2021 23:04;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Interview Process;22/02/2021 20:17;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Job Offer Extended;06/03/2021 7:16;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Job Offer Accepted;07/03/2021 17:01;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Onboarding Initiated;09/03/2021 4:48;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Completion of Onboarding;13/03/2021 19:27;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Performance Evaluation;11/07/2022 7:11;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Promotion/Salary Adjustment;24/07/2022 23:27;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Learning and Development Program;03/08/2022 20:43;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Annual Performance Review;08/09/2022 14:24;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0906;Offboarding/Retirement;20/09/2022 0:24;New York;Product Manager;126795;Full-Time;Product Management;Mid-level
ID_0907;Job Posting;08/07/2021 8:49;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Application Submission;11/07/2021 23:22;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Candidate Screening;12/07/2021 3:35;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Interview Process;15/07/2021 17:09;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Job Offer Extended;30/07/2021 20:55;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Job Offer Accepted;01/08/2021 14:14;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Onboarding Initiated;09/08/2021 7:49;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Completion of Onboarding;14/08/2021 20:04;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Early Termination;07/05/2022 15:47;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Exit Interview;13/05/2022 12:35;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Final Settlement;15/05/2022 23:50;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0907;Offboarding/Retirement;25/05/2022 14:53;San Francisco;Software Engineer;108584;Part-Time;Engineering;Mid-level
ID_0908;Job Posting;08/12/2021 8:12;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Application Submission;15/12/2021 21:21;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Candidate Screening;17/12/2021 12:29;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Interview Process;22/12/2021 8:37;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Job Offer Extended;01/01/2022 11:05;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Job Offer Accepted;05/01/2022 0:08;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Onboarding Initiated;10/01/2022 14:40;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Completion of Onboarding;19/01/2022 4:35;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Performance Evaluation;18/02/2023 1:02;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Promotion/Salary Adjustment;02/03/2023 17:46;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Learning and Development Program;10/03/2023 8:17;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Annual Performance Review;14/04/2023 21:07;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0908;Offboarding/Retirement;26/04/2023 9:03;San Francisco;Sales Engineer;93930;Full-Time;Sales;Junior
ID_0909;Job Posting;31/10/2021 7:21;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Application Submission;06/11/2021 22:52;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Candidate Screening;07/11/2021 21:40;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Interview Process;10/11/2021 15:13;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Job Offer Extended;24/11/2021 17:44;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Job Offer Accepted;27/11/2021 20:42;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Onboarding Initiated;30/11/2021 9:31;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Completion of Onboarding;08/12/2021 22:44;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Grievance Raised by Employee;21/04/2023 1:38;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Grievance Resolution Process;26/04/2023 10:26;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Performance Evaluation;17/05/2023 14:22;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Annual Performance Review;24/05/2023 17:56;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0909;Offboarding/Retirement;02/06/2023 20:26;New York;Software Engineer;93633;Freelance;Engineering;Junior
ID_0910;Job Posting;15/05/2021 13:23;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Application Submission;19/05/2021 11:42;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Candidate Screening;21/05/2021 6:24;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Interview Process;26/05/2021 1:33;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Job Offer Extended;05/06/2021 22:42;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Job Offer Accepted;08/06/2021 10:58;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Onboarding Initiated;13/06/2021 11:46;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Completion of Onboarding;18/06/2021 4:20;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Performance Evaluation;17/11/2022 19:46;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Promotion/Salary Adjustment;01/12/2022 18:38;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Learning and Development Program;07/12/2022 14:25;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Annual Performance Review;03/03/2023 14:07;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0910;Offboarding/Retirement;11/03/2023 4:05;Chicago;Software Engineer;142550;Full-Time;Engineering;Senior
ID_0911;Job Posting;03/11/2021 3:33;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Application Submission;09/11/2021 0:04;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Candidate Screening;09/11/2021 0:20;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Interview Process;12/11/2021 8:31;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Job Offer Extended;19/11/2021 11:48;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Job Offer Accepted;21/11/2021 5:45;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Onboarding Initiated;23/11/2021 2:35;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Completion of Onboarding;30/11/2021 19:15;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Performance Evaluation;12/09/2022 4:59;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Promotion/Salary Adjustment;22/09/2022 23:59;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Learning and Development Program;28/09/2022 9:44;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Annual Performance Review;18/12/2022 0:22;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0911;Offboarding/Retirement;27/12/2022 10:48;New York;Product Manager;103155;Freelance;Product Management;Junior
ID_0912;Job Posting;15/03/2021 2:23;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Application Submission;18/03/2021 5:40;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Candidate Screening;19/03/2021 21:17;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Interview Process;24/03/2021 18:56;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Job Offer Extended;07/04/2021 16:21;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Job Offer Accepted;09/04/2021 18:28;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Onboarding Initiated;13/04/2021 6:19;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Completion of Onboarding;20/04/2021 0:32;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Performance Evaluation;14/01/2023 23:56;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Promotion/Salary Adjustment;23/01/2023 20:09;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Learning and Development Program;29/01/2023 20:15;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Annual Performance Review;09/04/2023 8:16;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0912;Offboarding/Retirement;21/04/2023 4:56;New York;Product Manager;126757;Freelance;Product Management;Mid-level
ID_0913;Job Posting;15/12/2021 15:31;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Application Submission;19/12/2021 19:11;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Candidate Screening;21/12/2021 5:26;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Interview Process;28/12/2021 7:57;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Job Offer Extended;09/01/2022 22:55;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Job Offer Accepted;13/01/2022 19:01;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Onboarding Initiated;20/01/2022 15:51;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Completion of Onboarding;23/01/2022 19:35;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Performance Evaluation;16/09/2022 11:53;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Employee Complaint About Performance Review;30/09/2022 2:42;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Performance Improvement Plan Initiated;01/10/2022 2:42;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Follow-up Evaluation;13/11/2022 0:20;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Annual Performance Review;28/11/2022 21:39;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0913;Offboarding/Retirement;12/12/2022 6:46;Chicago;Data Scientist;130175;Full-Time;Data Science;Mid-level
ID_0914;Job Posting;26/01/2021 13:15;San Francisco;QA Engineer;104172;Full-Time;Quality Assurance;Senior
ID_0914;Application Submission;29/01/2021 18:11;San Francisco;QA Engineer;104172;Full-Time;Quality Assurance;Senior
ID_0914;Candidate Screening;01/02/2021 16:08;San Francisco;QA Engineer;104172;Full-Time;Quality Assurance;Senior
ID_0914;Interview Process;05/02/2021 4:53;San Francisco;QA Engineer;104172;Full-Time;Quality Assurance;Senior
ID_0914;Job Offer Extended;14/02/2021 13:54;San Francisco;QA Engineer;104172;Full-Time;Quality Assurance;Senior
ID_0914;Job Offer Rejected by Candidate;15/02/2021 20:15;San Francisco;QA Engineer;104172;Full-Time;Quality Assurance;Senior
ID_0914;Candidate Withdraws;16/02/2021 20:15;San Francisco;QA Engineer;104172;Full-Time;Quality Assurance;Senior
ID_0914;Position Reopened;17/02/2021 20:15;San Francisco;QA Engineer;104172;Full-Time;Quality Assurance;Senior
ID_0915;Job Posting;04/12/2021 16:25;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Application Submission;11/12/2021 18:08;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Candidate Screening;14/12/2021 10:11;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Interview Process;16/12/2021 13:11;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Job Offer Extended;29/12/2021 7:14;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Job Offer Accepted;01/01/2022 23:43;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Onboarding Initiated;07/01/2022 5:41;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Completion of Onboarding;15/01/2022 6:53;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Grievance Raised by Employee;09/03/2023 10:51;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Grievance Resolution Process;18/03/2023 7:29;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Performance Evaluation;17/04/2023 6:20;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Annual Performance Review;25/04/2023 12:53;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0915;Offboarding/Retirement;03/05/2023 21:35;Sydney;Software Engineer;142120;Freelance;Engineering;Senior
ID_0916;Job Posting;27/04/2021 10:23;Chicago;QA Engineer;78552;Full-Time;Quality Assurance;Junior
